pixel vinkelx vinkely
395 0.04740643062684418707 0.00000000000000000000
396 0.04795927529887736296 0.00000000000000000000
397 0.04851211997091052497 0.00000000000000000000
398 0.04906496464294370086 0.00000000000000000000
399 0.04961780931497684899 0.00000000000000000000
400 0.05017065398701002488 0.00000000000000000000
401 0.05072349865904318689 0.00000000000000000000
402 0.05127634333107636277 0.00000000000000000000
403 0.05182918800310955254 0.00000000000000000000
404 0.05238203267514270067 0.00000000000000000000
405 0.05293487734717584881 0.00000000000000000000
406 0.05348772201920903857 0.00000000000000000000
407 0.05404056669124221446 0.00000000000000000000
408 0.05459341136327536259 0.00000000000000000000
409 0.05514625603530855236 0.00000000000000000000
410 0.05569910070734170049 0.00000000000000000000
411 0.05625194537937487638 0.00000000000000000000
412 0.05680479005140803839 0.00000000000000000000
413 0.05735763472344121428 0.00000000000000000000
414 0.05791047939547437629 0.00000000000000000000
415 0.05846332406750755217 0.00000000000000000000
416 0.05901616873954071418 0.00000000000000000000
417 0.05956901341157389007 0.00000000000000000000
418 0.06012185808360705208 0.00000000000000000000
419 0.06067470275564022797 0.00000000000000000000
420 0.06122754742767340386 0.00000000000000000000
421 0.06178039209970656587 0.00000000000000000000
422 0.06233323677173971400 0.00000000000000000000
423 0.06288608144377290377 0.00000000000000000000
424 0.06343892611580607965 0.00000000000000000000
425 0.06399177078783922779 0.00000000000000000000
426 0.06454461545987240367 0.00000000000000000000
427 0.06509746013190556568 0.00000000000000000000
428 0.06565030480393874157 0.00000000000000000000
429 0.06620314947597190358 0.00000000000000000000
430 0.06675599414800507947 0.00000000000000000000
431 0.06730883882003822760 0.00000000000000000000
432 0.06786168349207141737 0.00000000000000000000
433 0.06841452816410459326 0.00000000000000000000
434 0.06896737283613774139 0.00000000000000000000
435 0.06952021750817090340 0.00000000000000000000
436 0.07007306218020407929 0.00000000000000000000
437 0.07062590685223725517 0.00000000000000000000
438 0.07117875152427041718 0.00000000000000000000
439 0.07173159619630357919 0.00000000000000000000
440 0.07228444086833675508 0.00000000000000000000
441 0.07283728554036993097 0.00000000000000000000
442 0.07339013021240309298 0.00000000000000000000
443 0.07394297488443626887 0.00000000000000000000
444 0.07449581955646943088 0.00000000000000000000
445 0.07504866422850260677 0.00000000000000000000
446 0.07560150890053575490 0.00000000000000000000
447 0.07615435357256894466 0.00000000000000000000
448 0.07670719824460209280 0.00000000000000000000
449 0.07726004291663528256 0.00000000000000000000
450 0.07781288758866845845 0.00000000000000000000
451 0.07836573226070160658 0.00000000000000000000
452 0.07891857693273475471 0.00000000000000000000
453 0.07947142160476794448 0.00000000000000000000
454 0.08002426627680112037 0.00000000000000000000
455 0.08057711094883429626 0.00000000000000000000
456 0.08112995562086744439 0.00000000000000000000
457 0.08168280029290062028 0.00000000000000000000
458 0.08223564496493379616 0.00000000000000000000
459 0.08278848963696694430 0.00000000000000000000
460 0.08334133430900014794 0.00000000000000000000
461 0.08389417898103326832 0.00000000000000000000
462 0.08444702365306647196 0.00000000000000000000
463 0.08499986832509962009 0.00000000000000000000
464 0.08555271299713279598 0.00000000000000000000
465 0.08610555766916594411 0.00000000000000000000
466 0.08665840234119912000 0.00000000000000000000
467 0.08721124701323232364 0.00000000000000000000
468 0.08776409168526547178 0.00000000000000000000
469 0.08831693635729861991 0.00000000000000000000
470 0.08886978102933179580 0.00000000000000000000
471 0.08942262570136497168 0.00000000000000000000
472 0.08997547037339814757 0.00000000000000000000
473 0.09052831504543129570 0.00000000000000000000
474 0.09108115971746447159 0.00000000000000000000
475 0.09163400438949764748 0.00000000000000000000
476 0.09218684906153079561 0.00000000000000000000
477 0.09273969373356399926 0.00000000000000000000
478 0.09329253840559714739 0.00000000000000000000
479 0.09384538307763032328 0.00000000000000000000
480 0.09439822774966349916 0.00000000000000000000
481 0.09495107242169664730 0.00000000000000000000
482 0.09550391709372982318 0.00000000000000000000
483 0.09605676176576299907 0.00000000000000000000
484 0.09660960643779617496 0.00000000000000000000
485 0.09716245110982932309 0.00000000000000000000
486 0.09771529578186247122 0.00000000000000000000
487 0.09826814045389567487 0.00000000000000000000
488 0.09882098512592885076 0.00000000000000000000
489 0.09937382979796199889 0.00000000000000000000
490 0.09992667446999517478 0.00000000000000000000
491 0.10047951914202832291 0.00000000000000000000
492 0.10103236381406152655 0.00000000000000000000
493 0.10158520848609464693 0.00000000000000000000
494 0.10213805315812785057 0.00000000000000000000
495 0.10269089783016099870 0.00000000000000000000
496 0.10324374250219417459 0.00000000000000000000
497 0.10379658717422737824 0.00000000000000000000
498 0.10434943184626049861 0.00000000000000000000
499 0.10490227651829367450 0.00000000000000000000
500 0.10545512119032685039 0.00000000000000000000
501 0.10600796586236002628 0.00000000000000000000
502 0.10656081053439320216 0.00000000000000000000
503 0.10711365520642635030 0.00000000000000000000
504 0.10766649987845952618 0.00000000000000000000
505 0.10821934455049270207 0.00000000000000000000
506 0.10877218922252585021 0.00000000000000000000
507 0.10932503389455905385 0.00000000000000000000
508 0.10987787856659220198 0.00000000000000000000
509 0.11043072323862537787 0.00000000000000000000
510 0.11098356791065852600 0.00000000000000000000
511 0.11153641258269170189 0.00000000000000000000
512 0.11208925725472487778 0.00000000000000000000
513 0.11264210192675802591 0.00000000000000000000
514 0.11319494659879122955 0.00000000000000000000
515 0.11374779127082437769 0.00000000000000000000
516 0.11430063594285752582 0.00000000000000000000
517 0.11485348061489070171 0.00000000000000000000
518 0.11540632528692387759 0.00000000000000000000
519 0.11595916995895705348 0.00000000000000000000
520 0.11651201463099022937 0.00000000000000000000
521 0.11706485930302337750 0.00000000000000000000
522 0.11761770397505655339 0.00000000000000000000
523 0.11817054864708970152 0.00000000000000000000
524 0.11872339331912290517 0.00000000000000000000
525 0.11927623799115605330 0.00000000000000000000
526 0.11982908266318922919 0.00000000000000000000
527 0.12038192733522240507 0.00000000000000000000
528 0.12093477200725555321 0.00000000000000000000
529 0.12148761667928872909 0.00000000000000000000
530 0.12204046135132190498 0.00000000000000000000
531 0.12259330602335508087 0.00000000000000000000
532 0.12314615069538825676 0.00000000000000000000
533 0.12369899536742137713 0.00000000000000000000
